X,Y
-87.70266351,41.9370354
-87.69287952,41.93906599
-87.72844169,41.9325258
-87.68183707,41.92127479
-87.69991275,41.92169312
-87.68445914,41.92773848
-87.72314783,41.91700175
-87.70593988,41.91601979
-87.72694982,41.92960711
-87.70151902,41.93094639
-87.72236591,41.92784832
-87.71108982,41.92612967
-87.71002397,41.91735707
-87.66643699,41.91854668
-87.67684201,41.91534285
-87.68940809,41.91453169
-87.68334771,41.92319061
-87.69356742,41.91654249
-87.67968472,41.91788441
-87.71754107,41.92391939
-87.6690887,41.91778899
-87.68006297,41.91557101
-87.69832845,41.92601506
-87.71613488,41.91776291
-87.71235937,41.91479678
-87.68041325,41.91737507
-87.69696487,41.93049308
-87.70790258,41.93173177
-87.67929882,41.91760565
-87.72823998,41.93171001
-87.67171574,41.91689193
-87.71069508,41.91870938
-87.69356545,41.9220944
-87.71867944,41.91796136
-87.70683317,41.91902821
-87.72119035,41.92073133
-87.6646023,41.91760171
-87.70718269,41.91703386
-87.71464535,41.92234937
-87.6773417,41.91723188
-87.6771799,41.91518952
-87.70290532,41.91851325
-87.67698583,41.92639366
-87.68910165,41.91741404
-87.69271869,41.92443876
-87.71845956,41.9188564
-87.70359633,41.92672034
-87.67125364,41.92223504
-87.67769951,41.91886618
-87.71265184,41.93096582
-87.71470665,41.92744486
-87.69562882,41.91477411
-87.68282993,41.92816647
-87.69709703,41.9314399
-87.69710734,41.92848963
-87.67309529,41.91804969
-87.69715775,41.91612161
-87.67982339,41.91542362
-87.71950578,41.92552421
-87.68193121,41.91790561
-87.69992679,41.92178004
-87.71357309,41.92984702
-87.67818973,41.92191811
-87.67710548,41.9212546
-87.72664936,41.92143621
-87.67792749,41.92258101
-87.70841729,41.91952888
-87.69953314,41.92146926
-87.70541213,41.92765018
-87.67987523,41.92521311
-87.67619415,41.92617214
-87.68613777,41.92043601
-87.67015841,41.9152355
-87.69301274,41.92027597
-87.72599975,41.92612252
-87.70876284,41.92042418
-87.69440758,41.91913575
-87.7261375,41.92577734
-87.67790944,41.9160088
-87.69056439,41.92286088
-87.68974893,41.92248109
-87.68630324,41.92610122
-87.67137768,41.91455108
-87.70126329,41.91933284
-87.69426092,41.92630804
-87.69895879,41.91585036
-87.69323477,41.92323411
-87.72484035,41.9267394
-87.67641915,41.92070622
-87.70788529,41.92926193
-87.6813035,41.91803161
-87.68599439,41.92532499
-87.68765604,41.91704676
-87.70392619,41.92576564
-87.70035469,41.91978722
-87.69371173,41.92471393
-87.7138651,41.93062032
-87.72205162,41.91439892
-87.69627682,41.93029438
-87.72535221,41.92212116
-87.71991298,41.92832975
-87.6872473,41.92487439
-87.72349828,41.9221591
-87.69839346,41.93199122
-87.70277882,41.91721744
-87.69517767,41.91691136
-87.68845721,41.92091173
-87.70878022,41.92615208
-87.71435554,41.92464751
-87.70321806,41.91620725
-87.70261835,41.92006955
-87.72553786,41.93165287
-87.72150928,41.92179057
-87.67161476,41.9165713
-87.71285528,41.91915288
-87.71791457,41.92725455
-87.66854394,41.91657387
-87.68153422,41.91490013
-87.6827067,41.93059035
-87.70898314,41.91476859
-87.6702765,41.91583808
-87.67818316,41.91543535
-87.67598327,41.92023382
-87.68495846,41.9329765
-87.69883311,41.9261233
-87.68549191,41.92255856
-87.67333083,41.92241585
-87.69133909,41.92384802
-87.7125148,41.92089954
-87.70659975,41.92283683
-87.70328394,41.91769323
-87.69653664,41.91748203
-87.6943539,41.92664496
-87.70077631,41.92378521
-87.71230331,41.92639497
-87.69094972,41.92382957
-87.69244741,41.92812755
-87.71062565,41.91787502
-87.71338512,41.92625653
-87.70243977,41.91386238
-87.69470344,41.92819472
-87.6734796,41.92370265
-87.69490573,41.9230594
-87.69400709,41.92309251
-87.68048826,41.92395507
-87.70970609,41.9249285
-87.71665076,41.91440369
-87.68917811,41.91961992
-87.69626497,41.91871829
-87.71173115,41.92887917
-87.69581265,41.92697005
-87.70693136,41.91491977
-87.72944994,41.92860798
-87.68944783,41.91446762
-87.70868167,41.91872632
-87.71824249,41.91633236
-87.68738445,41.91829235
-87.68434443,41.92410614
-87.71293513,41.92323811
-87.70723171,41.92818148
-87.68970663,41.93212621
-87.69668484,41.9163789
-87.71862247,41.92918001
-87.68356898,41.91884265
-87.68222859,41.93065777
-87.72066675,41.91373286
-87.71812592,41.92823929
-87.70739674,41.91595009
-87.69227583,41.9244178
-87.70755674,41.92791067
-87.68575862,41.92705917
-87.67402638,41.91868172
-87.70920305,41.9298862
-87.71077837,41.91936183
-87.70409764,41.91890347
-87.68514161,41.93019991
-87.71483066,41.92433928
-87.69409735,41.93174185
-87.72034291,41.92487622
-87.66921289,41.92145727
-87.68545475,41.92804315
-87.67696944,41.91508919
-87.70213415,41.92267798
-87.69826584,41.91468525
-87.66565261,41.91507515
-87.68640692,41.92463217
-87.70878919,41.92307181
-87.72535223,41.92681509
-87.70210613,41.93179363
-87.71755963,41.93138018
-87.68845538,41.91889869
-87.70596336,41.92416196
-87.68417408,41.93173719
-87.69196121,41.91528112
-87.69445822,41.93002722
-87.70352983,41.92896747
-87.71076985,41.92645168
-87.6877731,41.93125118
-87.68497522,41.92535916
-87.72190663,41.91445181
-87.72371609,41.93082739
-87.70448697,41.9279545
-87.69053707,41.92785077
-87.69893704,41.91917929
-87.7056341,41.9291564
-87.71322288,41.91412157
-87.71181978,41.92786815
-87.67400188,41.9219243
-87.68744242,41.93012594
-87.68455982,41.92162863
-87.69309773,41.93072674
-87.69824956,41.91738177
-87.71745196,41.9159703
-87.70027725,41.9147187
-87.70818241,41.93157596
-87.66915363,41.91427181
-87.72487949,41.92229543
-87.72176314,41.92562133
-87.71668264,41.92347704
-87.72243616,41.93051609
-87.69877062,41.92837264
-87.68492943,41.920442
-87.664971,41.916672
-87.67896946,41.92083432
-87.71653075,41.91545607
-87.67683458,41.92208048
-87.70792492,41.91445168
-87.70254032,41.92223021
-87.72297813,41.91527208
-87.67382558,41.92006989
-87.69907519,41.92118634
-87.67744633,41.91756148
-87.67415868,41.91821119
-87.67958411,41.91504431
-87.69187001,41.92651262
-87.71850304,41.92853523
-87.70656396,41.92415808
-87.71209291,41.93115001
-87.71332232,41.91390528
-87.70580614,41.91705581
-87.71880957,41.91684053
-87.67445636,41.91629855
-87.72799151,41.92590792
-87.69957692,41.93169424
-87.7231254,41.92797797
-87.70448092,41.91855882
-87.67724572,41.91652892
-87.70350894,41.92861983
-87.72372279,41.93115076
-87.6931793,41.92199784
-87.67363335,41.92364906
-87.69960046,41.93079982
-87.70565715,41.93023062
-87.68102107,41.91533948
-87.68550892,41.92849002
-87.67713831,41.92585551
-87.71101061,41.9234734
-87.71258333,41.92000137
-87.70492406,41.92411652
-87.72389691,41.92661707
-87.6759585,41.92112941
-87.69350905,41.93063727
-87.68289125,41.92025928
-87.70133113,41.92995569
-87.67680642,41.92726317
-87.69958216,41.920288
-87.71940677,41.92951736
-87.6783528,41.92059076
-87.70666118,41.92362993
-87.67419224,41.9235957
-87.68920038,41.92118637
-87.68545618,41.91614711
-87.70490743,41.92964644
-87.70867124,41.93196532
-87.72161337,41.92638088
-87.6824059,41.92686106
-87.7263492,41.92391923
-87.6645985,41.91695558
-87.70910706,41.92517574
-87.72524746,41.92500371
-87.69038416,41.91840626
-87.70572167,41.92122598
-87.71566053,41.91554322
-87.72379193,41.91972199
-87.7108816,41.93087186
-87.69421294,41.92955146
-87.70816946,41.93101779
-87.72748577,41.93134973
-87.70087679,41.9310885
-87.6669086,41.91437543
-87.7258178,41.92881095
-87.71977798,41.91939
-87.67758201,41.92077662
-87.69319318,41.92770504
-87.67478803,41.91833873
-87.71659348,41.91451076
-87.66511907,41.91552168
-87.6729067,41.9186165
-87.70289986,41.92231634
-87.7049473,41.92715273
-87.70960041,41.92746887
-87.68473219,41.91735737
-87.7130857,41.92727413
-87.69817861,41.91904749
-87.71659232,41.91539119
-87.71758729,41.92242286
-87.69169676,41.92988569
-87.70073133,41.9229485
-87.69096656,41.91666937
-87.71881178,41.91812726
-87.68228494,41.92523082
-87.67402524,41.91586873
-87.67964195,41.9263154
-87.68773074,41.92146032
-87.70220636,41.92455937
-87.67067853,41.92223992
-87.72554917,41.92682368
-87.70739127,41.9295527
-87.69953035,41.91457554
-87.71265533,41.93041744
-87.70014745,41.92370769
-87.68823768,41.91699198
-87.70629846,41.92500387
-87.68043615,41.91751691
-87.6926534,41.92890234
-87.71803924,41.91595462
-87.70575356,41.93128207
-87.68381042,41.92213089
-87.70032306,41.92737626
-87.68649127,41.9303897
-87.7052485,41.93121487
-87.69813862,41.92935352
-87.72407165,41.9252147
-87.70796192,41.89808416
-87.73484058,41.89037708
-87.72999573,41.89947774
-87.7032019,41.89446829
-87.70608644,41.91144638
-87.70858571,41.90734527
-87.73419497,41.90388948
-87.69820597,41.88944928
-87.71271051,41.90228211
-87.72636574,41.89381494
-87.73106718,41.89337101
-87.71130463,41.8887756
-87.71918736,41.89635378
-87.71309047,41.91300775
-87.71875937,41.90542721
-87.73940157,41.89939818
-87.73392226,41.89998542
-87.73133803,41.89911717
-87.70618344,41.89754412
-87.73224882,41.9053586
-87.69404569,41.89316288
-87.71416548,41.88961035
-87.72642939,41.89400381
-87.73021073,41.89889062
-87.72043689,41.90364852
-87.72432279,41.88807546
-87.72959781,41.89937857
-87.71676602,41.89862558
-87.71384808,41.90513359
-87.72553131,41.89048968
-87.73783601,41.88843151
-87.72564622,41.90422135
-87.71150815,41.891242
-87.70745806,41.89703452
-87.73181014,41.89961536
-87.72536925,41.89613306
-87.72512061,41.9089128
-87.71074505,41.91204759
-87.70781785,41.90291822
-87.72057427,41.9108603
-87.73887389,41.89883947
-87.6953376,41.88880953
-87.71817201,41.89484745
-87.73857497,41.91311064
-87.73487603,41.90646583
-87.72772614,41.91270211
-87.7195663,41.90332193
-87.71173273,41.89063431
-87.70591514,41.89120862
-87.71325589,41.90659078
-87.72450365,41.9022203
-87.73028424,41.89853341
-87.72739994,41.89661155
-87.71432992,41.89041876
-87.71706173,41.91050723
-87.71347322,41.90312981
-87.73881865,41.8894006
-87.73550563,41.89908794
-87.72753953,41.89444095
-87.72671512,41.90541216
-87.70285605,41.88820525
-87.70715458,41.8920992
-87.70826585,41.90584099
-87.7391332,41.89891884
-87.73683732,41.90305517
-87.73495948,41.89845639
-87.72499182,41.90350445
-87.71784224,41.900962
-87.69862538,41.88876912
-87.6975932,41.88962988
-87.72043121,41.89748379
-87.71217407,41.90979452
-87.73637772,41.91054917
-87.7006751,41.89438053
-87.72189658,41.89790335
-87.73176653,41.90524423
-87.72621041,41.89116108
-87.70022674,41.89308792
-87.71552805,41.9041255
-87.73551174,41.90110173
-87.73652624,41.89450414
-87.7387276,41.89219035
-87.71358717,41.8991464
-87.71947113,41.89684781
-87.70946492,41.89558934
-87.71785322,41.90722101
-87.73290498,41.91021969
-87.738685,41.9022018
-87.72101284,41.90163123
-87.70973683,41.91127358
-87.73757085,41.89730053
-87.72640614,41.89229356
-87.7159873,41.89393887
-87.71950588,41.89522915
-87.73543547,41.90501459
-87.7275126,41.8935529
-87.70475113,41.91180182
-87.73892634,41.90745846
-87.73402646,41.9001961
-87.71485748,41.91115871
-87.73832217,41.91148455
-87.71521715,41.89095311
-87.73828354,41.90129894
-87.70446588,41.91181599
-87.71860881,41.90406368
-87.71008002,41.88844974
-87.73988155,41.90887174
-87.72862913,41.9101678
-87.72403924,41.90163422
-87.69745262,41.89519826
-87.71509436,41.91155048
-87.71642548,41.89917408
-87.73309281,41.91102867
-87.72967468,41.91134951
-87.72143643,41.9034839
-87.72267107,41.90282149
-87.72657392,41.91038174
-87.71711166,41.89268556
-87.69862405,41.890402
-87.72599056,41.88874092
-87.73628024,41.90272641
-87.70995019,41.89951689
-87.70822986,41.90452387
-87.73127205,41.90473036
-87.71614316,41.90890151
-87.71613278,41.88843063
-87.71686425,41.90502813
-87.73361266,41.89103987
-87.71524296,41.90075904
-87.72848523,41.89528768
-87.70202456,41.91271917
-87.73262828,41.88812642
-87.71323482,41.90085641
-87.73621994,41.89563893
-87.73884962,41.89209902
-87.71484725,41.91045244
-87.71726784,41.90288027
-87.71812,41.89722215
-87.71509456,41.90686665
-87.72028919,41.90000698
-87.73612568,41.90314227
-87.72316023,41.90930835
-87.71732412,41.88999699
-87.71582403,41.90851755
-87.71841584,41.89287845
-87.71913408,41.91022594
-87.71281204,41.91016773
-87.70732635,41.88982073
-87.73857995,41.8933216
-87.71878272,41.89238276
-87.71392993,41.91216094
-87.7320229,41.89651233
-87.70774593,41.90971969
-87.7103275,41.90000341
-87.71237811,41.89358101
-87.72878779,41.89922348
-87.72345257,41.89947987
-87.7170826,41.91209246
-87.69983848,41.88850479
-87.71671831,41.8953304
-87.71648364,41.89780862
-87.71264143,41.89449953
-87.72314582,41.88950987
-87.72427329,41.91043125
-87.72126995,41.90484387
-87.73972175,41.91000825
-87.71626616,41.89608926
-87.71943891,41.88877247
-87.70502366,41.91320263
-87.72526476,41.88991818
-87.7207088,41.90879764
-87.7318867,41.9081546
-87.73442878,41.91276823
-87.7327683,41.8994266
-87.70847342,41.9005862
-87.73367543,41.89184922
-87.72641202,41.89040112
-87.73273364,41.89567345
-87.71029962,41.9092832
-87.71022205,41.90895327
-87.71626441,41.89050224
-87.73408337,41.91240557
-87.71306096,41.9033064
-87.70610385,41.89275733
-87.72719625,41.91078486
-87.73175477,41.89937368
-87.72386363,41.90824201
-87.72144288,41.89875433
-87.73305178,41.89391325
-87.71299734,41.89056743
-87.70773839,41.90897128
-87.71923384,41.90890524
-87.73170481,41.90845805
-87.71080013,41.89897704
-87.69641971,41.89218214
-87.7208969,41.91199425
-87.72042335,41.88936193
-87.72979639,41.88830247
-87.70757861,41.89179502
-87.7152285,41.90555572
-87.72770143,41.90253553
-87.71161859,41.90255639
-87.71681888,41.90055975
-87.72139948,41.89285482
-87.71383641,41.91298827
-87.73541164,41.90609277
-87.7376173,41.90371036
-87.71065885,41.90626008
-87.72628061,41.90809409
-87.7256386,41.90485263
-87.72554149,41.9087321
-87.73872305,41.91327882
-87.7079473,41.89649752
-87.72711617,41.89631387
-87.73372991,41.90471961
-87.71651889,41.89956033
-87.72854345,41.89235756
-87.72030921,41.89698539
-87.67057842,41.88963896
-87.67340801,41.890341
-87.68404604,41.90152074
-87.68400391,41.89169029
-87.69107045,41.88968118
-87.69001659,41.90376852
-87.68512856,41.89692746
-87.6975083,41.91313984
-87.70648935,41.90104515
-87.66657388,41.90243183
-87.68643441,41.90821337
-87.66901137,41.90941564
-87.67550907,41.9097228
-87.70507914,41.90070631
-87.66202547,41.90088419
-87.6668566,41.90884069
-87.66444753,41.89800681
-87.67230641,41.89520573
-87.68741564,41.89182515
-87.67986245,41.89261699
-87.64250027,41.89250268
-87.64587952,41.89149084
-87.64995441,41.89624374
-87.66364572,41.91504655
-87.70199269,41.89624619
-87.67905241,41.9088405
-87.65640962,41.89552785
-87.69021966,41.89441115
-87.65222427,41.89073715
-87.66321851,41.90130744
-87.6632551,41.89069024
-87.70058664,41.90838164
-87.67946149,41.89432727
-87.6551322,41.89404134
-87.69688474,41.9089914
-87.64990245,41.89577433
-87.67430909,41.89205117
-87.68119062,41.90212149
-87.68977341,41.90544802
-87.64401406,41.89058073
-87.67958883,41.89921809
-87.66220467,41.89708971
-87.68683399,41.90715148
-87.68112272,41.89815832
-87.67390688,41.90681158
-87.68296629,41.91364086
-87.70407949,41.90848208
-87.67839781,41.91402251
-87.68202627,41.90475433
-87.69309939,41.90574371
-87.66679728,41.904154
-87.6589463,41.91207047
-87.67260946,41.91078073
-87.65584491,41.89089221
-87.69933379,41.90755005
-87.69853823,41.91382284
-87.70695891,41.90833684
-87.66121656,41.9080486
-87.66326776,41.8910225
-87.69395702,41.90306243
-87.68728469,41.8941978
-87.67883873,41.89775112
-87.66465457,41.89059545
-87.69645411,41.91004964
-87.69795702,41.90714108
-87.65454659,41.89072601
-87.65953279,41.89681272
-87.67667641,41.90478998
-87.6654883,41.90261681
-87.65754048,41.89211539
-87.65195462,41.89955008
-87.67396242,41.89240701
-87.69281509,41.89786984
-87.67410622,41.89245029
-87.66091197,41.90179055
-87.68330823,41.91314276
-87.68708618,41.91032299
-87.70163774,41.90209263
-87.68841339,41.90012438
-87.66523111,41.88993582
-87.67026201,41.90178023
-87.66326377,41.90184117
-87.65049967,41.89133026
-87.6477429,41.89288724
-87.66974058,41.91420741
-87.66913085,41.8895449
-87.69711941,41.90873541
-87.69171842,41.90735378
-87.66823954,41.90563175
-87.65883352,41.91034562
-87.64702526,41.89653299
-87.70262157,41.90702471
-87.67542747,41.89554137
-87.64586396,41.89763536
-87.65093546,41.89385766
-87.69406712,41.90543891
-87.68845829,41.90346135
-87.68295766,41.8947109
-87.66663929,41.90275452
-87.68244228,41.89652086
-87.65893069,41.91155617
-87.6723917,41.9031539
-87.67344387,41.89731628
-87.68422419,41.90268327
-87.65628422,41.8973176
-87.68122172,41.89634264
-87.70276261,41.90366618
-87.703038,41.90139039
-87.68907399,41.90635742
-87.65532486,41.89959868
-87.69432055,41.89437981
-87.6721595,41.89226434
-87.69315447,41.90417537
-87.68342761,41.90706386
-87.65246046,41.89343909
-87.65823889,41.90066424
-87.65869083,41.89252116
-87.67512299,41.90421456
-87.69742613,41.91074785
-87.66074221,41.91262603
-87.67875244,41.8911292
-87.68447539,41.90043346
-87.69582171,41.89440234
-87.68271842,41.89395582
-87.67997589,41.89787782
-87.68078978,41.89993606
-87.6567333,41.89638836
-87.68337194,41.90785965
-87.69274135,41.90137044
-87.69724929,41.90039002
-87.66927306,41.90590545
-87.65332743,41.89634883
-87.65872758,41.896937
-87.66281492,41.89963215
-87.68713755,41.89418715
-87.68364661,41.89046507
-87.70083104,41.90568573
-87.69971302,41.90407069
-87.67649896,41.89339428
-87.70637716,41.90476135
-87.67915651,41.89022192
-87.69817689,41.89915337
-87.68996062,41.90205811
-87.66778152,41.91129405
-87.65777536,41.89710159
-87.69147002,41.91269482
-87.6562024,41.89863949
-87.70144872,41.90048056
-87.67050188,41.90854514
-87.65377734,41.89147762
-87.69676381,41.90853564
-87.6748284,41.89682887
-87.66697684,41.91105225
-87.67274461,41.89364184
-87.64901926,41.89748866
-87.67785616,41.90431704
-87.68141646,41.91121166
-87.70147198,41.90850853
-87.65724218,41.88981008
-87.66453167,41.9137561
-87.68246626,41.89965433
-87.67799009,41.89460128
-87.67414935,41.89040611
-87.69544434,41.91312007
-87.66995339,41.9118631
-87.65839236,41.90558202
-87.68695153,41.89990507
-87.69061146,41.8964584
-87.69149332,41.90652172
-87.70638141,41.90794924
-87.6728655,41.89067929
-87.67854248,41.89064329
-87.66746635,41.89463337
-87.66821115,41.90440014
-87.66120263,41.90173266
-87.66138851,41.89987677
-87.65529768,41.89759883
-87.66156712,41.91481373
-87.65929849,41.91473475
-87.68045735,41.90514127
-87.68741085,41.90275025
-87.68957385,41.90795729
-87.65059892,41.8915435
-87.67705676,41.90909309
-87.68629791,41.8886643
-87.69021958,41.91362846
-87.66066232,41.91524422
-87.64491497,41.89057455
-87.68967643,41.90527068
-87.67244099,41.89093936
-87.69921809,41.90532077
-87.7038588,41.90288249
-87.68905905,41.89775783
-87.66286338,41.90427859
-87.67476514,41.89450285
-87.6752618,41.89507026
-87.64141851,41.89168896
-87.67461418,41.90516774
-87.67450324,41.91038146
-87.6832411,41.89988865
-87.67410647,41.90956302
-87.66956666,41.90802546
-87.6605199,41.91331042
-87.67101085,41.90564392
-87.66206583,41.89689418
-87.6687702,41.90196736
-87.66234165,41.9157138
-87.65602338,41.89167509
-87.66088815,41.90542646
-87.67374004,41.89013624
-87.65865159,41.9055479
-87.64609536,41.89780831
-87.70103571,41.90334039
-87.69283779,41.90843065
-87.66009176,41.90959972
-87.65323301,41.89902908
-87.68504958,41.9062962
-87.69608134,41.90255503
-87.68539617,41.91365367
-87.65130783,41.8897652
-87.6825776,41.89984651
-87.65852022,41.91033178
-87.65712763,41.90070519
-87.68176608,41.91438819
-87.67723235,41.90511937
-87.6904295,41.91299111
-87.66762099,41.89389402
-87.66782585,41.89898239
-87.68087186,41.9069057
-87.70104323,41.90425682
-87.66359549,41.89851834
-87.66254926,41.90544738
-87.67360332,41.89063004
-87.68568825,41.89526687
-87.66532165,41.89886079
-87.68393913,41.89683767
-87.69378597,41.89444617
-87.67953017,41.89364574
-87.6506134,41.89561394
-87.68540776,41.90099994
-87.65779835,41.89841065
-87.65211343,41.89958953
-87.69203792,41.90008274
-87.67065735,41.9094844
-87.66823191,41.9131263
-87.67750009,41.89840071
-87.69276973,41.8937616
-87.66949828,41.89467618
-87.67530872,41.89488213
-87.68060415,41.90444091
-87.68196772,41.90698627
-87.65612337,41.89564526
-87.69550601,41.90507692
-87.69556792,41.89522977
-87.64854823,41.89520726
-87.703554,41.90869458
-87.65322159,41.8907174
-87.68636693,41.9092567
-87.67295932,41.91210031
-87.69416071,41.90181578
-87.69488518,41.91115437
-87.66207131,41.90551961
-87.69593418,41.90758724
-87.67040259,41.91042478
-87.6646164,41.90038516
-87.6671467,41.91255819
-87.66117085,41.90069919
-87.69077124,41.89030831
-87.68871025,41.89261253
-87.66363383,41.90994454
-87.68457655,41.89668666
-87.64973928,41.89553279
-87.70178218,41.89620339
-87.68241419,41.90744586
-87.66471752,41.89449575
-87.67162339,41.90943712
-87.67679508,41.91074839
-87.68828507,41.8966794
-87.68057687,41.89728939
-87.69099468,41.893019
-87.66136536,41.90943691
-87.6903767,41.89877122
-87.66814895,41.90081804
-87.66809214,41.91149378
-87.67480486,41.89096966
-87.70572525,41.90931559
-87.66716888,41.90663013
-87.6684601,41.90605679
-87.6630653,41.91077517
-87.66590103,41.91357312
-87.67238462,41.90740794
-87.68693955,41.90876417
-87.6824837,41.90311577
-87.66052103,41.90913335
-87.67373012,41.90915486
-87.68095055,41.89901189
-87.68266506,41.91093959
-87.69629948,41.89970099
-87.69382154,41.90452065
-87.70340869,41.90802056
-87.64968275,41.89416162
-87.64951155,41.89772734
-87.69620795,41.90353889
-87.68291833,41.90794091
-87.6947114,41.89501818
-87.65877492,41.90129387
-87.64265068,41.89151097
-87.66846105,41.90353197
-87.6800098,41.89447893
-87.6926245,41.90866113
-87.68445361,41.90530803
-87.68678697,41.91302964
-87.67150831,41.89858516
-87.67958638,41.90119691
-87.68506631,41.90522568
-87.69548545,41.91074609
-87.6611515,41.89758544
-87.70391329,41.90154938
-87.66988378,41.91004538
-87.65845081,41.90031904
-87.67913704,41.9009495
-87.662243,41.90994863
-87.66322068,41.89455932
-87.70650372,41.90969607
-87.69465839,41.89921398
-87.66764867,41.89875706
-87.69914362,41.90765163
-87.65560075,41.89844857
-87.69562263,41.89903022
-87.6973828,41.90276301
-87.66852574,41.88912678
-87.70365636,41.90482589
-87.66019168,41.90694519
-87.69774879,41.9134358
-87.6802347,41.89160312
-87.69364942,41.89499916
-87.66721547,41.90672763
-87.65584329,41.89706353
-87.66550485,41.89757694
-87.66257361,41.9145421
-87.70411344,41.90040561
-87.64804385,41.89272352
-87.68490664,41.90374402
-87.65227148,41.89878814
-87.67377942,41.91290268
-87.68854923,41.8976999
-87.65495962,41.89298843
-87.67572722,41.89448077
-87.65823122,41.90884423
-87.69128098,41.89474345
-87.68807802,41.91262108
-87.66897001,41.8937021
-87.64107447,41.88969629
-87.64847032,41.89392089
-87.68338396,41.90537349
-87.66875912,41.89261473
-87.65719946,41.91070048
-87.64948561,41.89118995
-87.68622738,41.89023347
-87.66587721,41.91256012
-87.698854,41.90250684
-87.66213675,41.88925589
-87.69439887,41.9056199
-87.69418859,41.89629744
-87.64447499,41.89385793
-87.69714276,41.91243488
-87.70479918,41.90859014
-87.68524339,41.91208623
-87.67926508,41.88957909
-87.69317459,41.90848186
-87.64821793,41.89658407
-87.67240856,41.89715894
-87.68837171,41.89624424
-87.68099457,41.91068621
-87.68301173,41.90039835
-87.6722294,41.90877385
-87.67078274,41.89006318
-87.68683722,41.91186563
-87.6921067,41.9093478
-87.66085028,41.89716211
-87.67176892,41.90147967
-87.68821808,41.88840014
-87.67776049,41.90597317
-87.68675819,41.91028076
-87.69444949,41.90425718
-87.69846282,41.90170806
-87.70330077,41.9009286
-87.66898037,41.90558662
-87.6606961,41.90267223
-87.66135394,41.89005764
-87.68847219,41.88918607
-87.65366344,41.88945039
-87.65561635,41.89441295
-87.68850558,41.912762
-87.67111984,41.89466828
-87.66634857,41.91171609
-87.67663212,41.90673124
-87.69342995,41.89881478
-87.69762476,41.9040462
-87.6872734,41.88970835
-87.65925275,41.91515003
-87.69114853,41.90233557
-87.67136533,41.89989071
-87.68499752,41.89438855
-87.66581936,41.90356175
-87.67648961,41.9070058
-87.67334395,41.91059253
-87.67204894,41.89624513
-87.6761105,41.90285693
-87.66249458,41.90043458
-87.67027186,41.89321573
-87.64788145,41.89550874
-87.65976653,41.90345443
-87.7019043,41.9000578
-87.67718134,41.89533184
-87.64497576,41.88935595
-87.6811355,41.90856362
-87.67621181,41.90873829
-87.67427457,41.90720158
-87.68684094,41.90665151
-87.68926577,41.89069404
-87.68833663,41.91138945
-87.66624013,41.89427545
-87.65799115,41.90206458
-87.6663246,41.90117195
-87.70458577,41.90160512
-87.68586058,41.91323587
-87.66495449,41.89780855
-87.66074989,41.91347005
-87.6633568,41.89648135
-87.68267092,41.90324202
-87.69521122,41.90435827
-87.69071118,41.90008557
-87.67022431,41.90863282
-87.69645887,41.89839292
-87.64759258,41.89230418
-87.7059488,41.91003987
-87.69521031,41.90359285
-87.65842223,41.90692659
-87.66882752,41.89602485
-87.68859344,41.9093509
-87.69800802,41.90979437
-87.68507693,41.90595458
-87.68376657,41.91191221
-87.65587053,41.89945957
-87.65131145,41.89527816
-87.68057615,41.89145528
-87.6621121,41.89661013
-87.66750389,41.89466286
-87.66349957,41.90607252
-87.69945416,41.91166431
-87.67295399,41.90230435
-87.65909075,41.90949302
-87.66629866,41.89714552
-87.68973814,41.90519388
-87.6582986,41.90005763
-87.66769801,41.8922506
-87.65994451,41.89897659
-87.67028236,41.91230524
-87.68068558,41.88882879
-87.67453627,41.91066901
-87.65127265,41.89751467
-87.67227434,41.90867765
-87.65872982,41.89197208
-87.68687343,41.90098287
-87.67326757,41.89742978
-87.648001,41.89661167
-87.70635302,41.90455056
-87.67881163,41.9138591
-87.70201478,41.90685733
-87.66529832,41.90339918
-87.66041628,41.91344368
-87.67250443,41.89221797
-87.69571474,41.91071424
-87.66638164,41.89965948
-87.67165646,41.90236354
-87.70253416,41.90605441
-87.65167311,41.89504759
-87.68016567,41.90930569
-87.69285477,41.89510818
-87.67092251,41.91134726
-87.68891007,41.89421298
-87.65290819,41.89844377
-87.68327796,41.90948818
-87.66006461,41.91200373
-87.68619035,41.90147332
-87.6846387,41.89952926
-87.66822642,41.90724068
-87.7055182,41.90734129
-87.66446659,41.90113778
-87.67114662,41.88980259
-87.67551225,41.90045111
-87.6603844,41.89964545
-87.68103013,41.89999001
-87.66124967,41.90258115
-87.66636744,41.90372726
-87.67616046,41.90466436
-87.69730872,41.91373649
-87.68160547,41.91183774
-87.68788569,41.89711299
-87.67268343,41.89697682
-87.67735251,41.90943405
-87.70031528,41.91183827
-87.66651281,41.89534046
-87.66956534,41.91398483
-87.64056562,41.88957762
-87.68605252,41.903007
-87.67322181,41.89872887
-87.68619085,41.91279423
-87.64260599,41.8901615
-87.67900181,41.90727848
-87.67692545,41.89070115
-87.69363595,41.89597299
-87.68541859,41.88881986
-87.67379784,41.89420901
-87.65312546,41.89490932
-87.68901899,41.91032542
-87.66828882,41.89548173
-87.65842253,41.90027995
-87.68386774,41.89188002
-87.68807555,41.90025728
-87.65947914,41.89541854
-87.68088387,41.91069639
-87.65701381,41.89372542
-87.66767658,41.90923037
-87.66043728,41.89530212
-87.66285576,41.89302308
